date,hour,group,stay_hours,cumulative_parked,occupancy_rate,parking_vehicles,congestion_score
2026-02-15,23,weekend_special,6,766.5162246482143,0.2814969609431562,83.9634649122807,109.7496630175233
2026-02-16,0,weekday_regular,2,419.99493670886073,0.15423978579098815,29.9873417721519,53.61089176467624
2026-02-16,1,weekday_regular,2,438.0936209193871,0.16088638300381458,45.24671052631579,60.484298583988874
2026-02-16,2,weekday_regular,2,465.5565789473684,0.17097193497883525,98.64473684210526,93.87723061820556
2026-02-16,3,weekday_regular,2,480.8696163485637,0.1765955256513271,83.52930402930403,87.54668422100164
2026-02-16,4,weekday_regular,2,452.7243798395697,0.16625941235386327,28.281645569620252,49.747520653404706
2026-02-16,5,weekday_regular,2,444.29750081142487,0.16316470834058938,62.4621064589419,79.9370647404923
2026-02-16,6,weekday_regular,2,653.2756798429657,0.23991027537383977,550.7270931484721,562.0690847053354
2026-02-16,7,weekday_regular,2,725.2403759793476,0.26633873521092455,242.37384679989665,287.8183660367325
2026-02-16,8,weekday_regular,2,547.8150807802376,0.20118071273604027,107.16385515069726,203.4684594864489
2026-02-16,9,weekday_regular,2,482.1419296990428,0.17706277256667013,78.1909690969097,192.29757956119855
2026-02-16,10,weekday_regular,2,495.74744027034285,0.18205928764977702,141.17763157894737,273.4535166604471
2026-02-16,11,weekday_regular,2,502.19947385503684,0.1844287454480488,94.32105305864468,233.27775665406983
2026-02-16,12,weekday_regular,2,615.1454688284254,0.22590725994433541,423.54261901241864,456.2497015118928
2026-02-16,13,weekday_regular,2,669.9527728937993,0.246034804588248,231.33931322207957,369.66624032939694
2026-02-16,14,weekday_regular,2,578.3921606955304,0.2124099011000846,194.6410885167464,329.1735050283422
2026-02-16,15,weekday_regular,2,549.0581100478469,0.20163720530585635,158.00418660287082,292.578765837455
2026-02-16,16,weekday_regular,2,608.4676896787423,0.22345489889046724,343.16503759398495,432.70150184278407
2026-02-16,17,weekday_regular,2,709.7429935950988,0.2606474453158644,411.1924463937622,447.8658131398383
2026-02-16,18,weekday_regular,2,612.5191507252123,0.22494276559868245,100.10543041926852,222.8660418325857
2026-02-16,19,weekday_regular,2,457.5348059941524,0.16802600293578862,23.731584566112552,90.97441197336546
2026-02-16,20,weekday_regular,2,428.71237066855025,0.1574411937820603,28.04934210526316,84.31731816894913
2026-02-16,21,weekday_regular,2,426.5894736842105,0.15666157682123044,18.42434210526316,63.91460770055684
2026-02-16,22,weekday_regular,2,430.1541524265208,0.15797067661642336,36.96103896103896,66.07200387868627
2026-02-16,23,weekday_regular,2,426.54676852559203,0.15664589369283585,9.405882352941177,45.07524294457264
2026-02-17,0,weekday_regular,2,424.1589743589744,0.15576899535768432,40.3974358974359,59.9367251913817
2026-02-17,1,weekday_regular,2,435.08682246024017,0.15978216028653697,27.31962025316456,47.93533539285363
2026-02-17,2,weekday_regular,2,439.18574283810796,0.16128745605512596,50.64473684210526,59.838463079354966
2026-02-17,3,weekday_regular,2,464.55526315789473,0.1706042097531747,90.74342105263158,87.90754202656532
2026-02-17,4,weekday_regular,2,522.4086817511068,0.19185041562655408,195.27828332513528,162.22071315594178
2026-02-17,5,weekday_regular,2,516.2585119718199,0.18959181489967677,75.36799660441426,209.38801022446737
2026-02-17,6,weekday_regular,2,454.8381983397422,0.16703569531389723,41.72749924494111,133.8047234599096
2026-02-17,7,weekday_regular,2,519.8027342438779,0.19089340221956588,237.7793363647536,355.98057913689604
2026-02-17,8,weekday_regular,2,588.8682797550782,0.2162571721465583,214.391363022942,320.9894341546627
2026-02-17,9,weekday_regular,2,592.1956241565453,0.21747911280078783,246.09769736842105,339.97149474375135
2026-02-17,10,weekday_regular,2,707.5226315789474,0.259832035100605,502.70888157894734,515.0442535339649
2026-02-17,11,weekday_regular,2,732.141814841157,0.26887323350758613,307.64565552394504,346.6526385945218
2026-02-17,12,weekday_regular,2,650.9143212596423,0.23904308529549845,299.64014762516047,357.76853898836265
2026-02-17,13,weekday_regular,2,553.096475716731,0.20312026284125265,63.10104166666667,196.40972535167427
2026-02-17,14,weekday_regular,2,454.4081958707746,0.16687778034181952,52.919448010269576,191.11964411666997
2026-02-17,15,weekday_regular,2,461.2397984348771,0.16938663181596664,80.18004807692307,248.92016049043892
2026-02-17,16,weekday_regular,2,478.35926803459705,0.1756736202844646,95.71812200956936,231.8970075368517
2026-02-17,17,weekday_regular,2,494.3638464635938,0.18155117387572303,120.19149414941494,221.6979470977867
2026-02-17,18,weekday_regular,2,483.06906132513296,0.17740325425087514,67.48115916341723,188.83230911827096
2026-02-17,19,weekday_regular,2,454.80298998115643,0.16702276532543386,49.526315789473685,137.71761500407518
2026-02-17,20,weekday_regular,2,457.3631578947369,0.16796296654231982,73.88157894736842,137.46708343040547
2026-02-17,21,weekday_regular,2,462.02108395989984,0.16967355268450232,61.17113095238095,93.96797612384896
2026-02-17,22,weekday_regular,2,435.0151190476191,0.15975582778098388,6.366666666666666,53.19669981551513
2026-02-17,23,weekday_regular,2,411.88360360360366,0.15126096349746737,3.3423423423423424,35.13692724199811
2026-02-18,0,weekday_regular,2,411.50886075949364,0.1511233421812316,8.772151898734178,45.16006568391754
2026-02-18,1,weekday_regular,2,418.3673973448595,0.15364208495955178,17.146341463414632,67.33263801897249
