exact_date,stop_name,arrival_time,departure_time,trip_headsign,trip_id
2026-02-20,Kolding Busterminal,15:12:00,15:15:00,Vejle Trafikcenter,157425138
2026-02-20,Mazantigade v Kolding Busterminal,15:14:00,15:16:00,Albuen 40 (Kolding),157427776
2026-02-20,Kolding Busterminal,15:16:00,15:16:00,Kolding Busterminal,157429017
2026-02-20,Kolding Busterminal,15:16:00,15:16:00,Kolding Busterminal,157432014
2026-02-20,Mazantigade v Kolding Busterminal,15:17:00,15:17:00,Nørregyde v Julivænget (Kolding),157429675
2026-02-20,Mazantigade v Kolding Busterminal,15:18:00,15:18:00,Mazantigade v Kolding Busterminal,157429811
2026-02-20,Kolding Busterminal,15:18:00,15:18:00,"Jordrup, Hovedgaden v Skovvejen",157432016
2026-02-20,Mazantigade v Kolding Busterminal,15:17:00,15:19:00,Højhusene (Kolding),157427696
2026-02-20,Mazantigade v Kolding Busterminal,15:20:00,15:20:00,Mazantigade v Kolding Busterminal,157429812
2026-02-20,Kolding Busterminal,15:15:00,15:20:00,Vejle Trafikcenter,157425151
2026-02-20,Kolding Busterminal,15:22:00,15:22:00,Kolding Busterminal,157431788
2026-02-20,Kolding Busterminal,15:25:00,15:25:00,"Hejlsminde, Havnevej v Lystbådehavn",157429031
2026-02-20,Mazantigade v Kolding Busterminal,15:25:00,15:25:00,Sønder Stenderup,157428954
2026-02-20,Kolding Busterminal,15:25:00,15:25:00,Jels Busstation,157426795
2026-02-20,Kolding Busterminal,15:25:00,15:25:00,Middelfart Station (Middelfart Kommune),157425257
2026-02-20,Kolding Busterminal,15:26:00,15:26:00,Kolding Busterminal,157426926
2026-02-20,Kolding Busterminal,15:26:00,15:26:00,Billund Lufthavn / Billund Airport (bus),157426863
2026-02-20,Mazantigade v Kolding Busterminal,15:30:00,15:30:00,Knud Hansens Vej (Kolding),157429872
2026-02-20,Kolding Busterminal,15:30:00,15:30:00,Nordager v Vejlevej (Kolding),157425035
2026-02-20,Kolding Busterminal,15:30:00,15:30:00,Vejle,157428117
2026-02-20,Mazantigade v Kolding Busterminal,15:29:00,15:31:00,Albuen 40 (Kolding),157427765
2026-02-20,Mazantigade v Kolding Busterminal,15:31:00,15:31:00,Drejensvej v Agerøvej (Kolding),157430862
2026-02-20,Mazantigade v Kolding Busterminal,15:32:00,15:32:00,Nørregyde v Julivænget (Kolding),157429690
2026-02-20,Mazantigade v Kolding Busterminal,15:33:00,15:33:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430947
2026-02-20,Kolding Busterminal,15:33:00,15:33:00,Vejen Rutebilstation,157426935
2026-02-20,Mazantigade v Kolding Busterminal,15:32:00,15:34:00,Højhusene (Kolding),157427709
2026-02-20,Kolding Busterminal,15:35:00,15:35:00,Kolding Busterminal,157428901
2026-02-20,Kolding Busterminal,15:37:00,15:37:00,Kolding Busterminal,157426780
2026-02-20,Kolding Busterminal,15:37:00,15:37:00,Kolding Busterminal,157425155
2026-02-20,Kolding Busterminal,15:38:00,15:38:00,Kolding Busterminal,157428923
2026-02-20,Mazantigade v Kolding Busterminal,15:39:00,15:39:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430112
2026-02-20,Kolding Busterminal,15:39:00,15:39:00,Kolding Busterminal,157428938
2026-02-20,Kolding Busterminal,15:39:00,15:39:00,Vejle Trafikcenter,157425139
2026-02-20,Kolding Busterminal,15:40:00,15:40:00,Knud Hansens Vej (Kolding),157431846
2026-02-20,Mazantigade v Kolding Busterminal,15:40:00,15:40:00,Munkevænget v Munkevængets Skole,157430231
2026-02-20,Kolding Busterminal,15:42:00,15:42:00,Kolding Busterminal,157425000
2026-02-20,Kolding Busterminal,15:42:00,15:42:00,Lunderskov St. (bus),157428913
2026-02-20,Mazantigade v Kolding Busterminal,15:45:00,15:45:00,Knud Hansens Vej (Kolding),157429881
2026-02-20,Kolding Busterminal,15:45:00,15:45:00,Sønder Stenderup,157428950
2026-02-20,Mazantigade v Kolding Busterminal,15:44:00,15:46:00,Albuen 40 (Kolding),157427774
2026-02-20,Mazantigade v Kolding Busterminal,15:47:00,15:47:00,Nørregyde v Julivænget (Kolding),157429689
2026-02-20,Mazantigade v Kolding Busterminal,15:47:00,15:49:00,Højhusene (Kolding),157427710
2026-02-20,Kolding Busterminal,15:47:00,15:49:00,Vejle,157432989
2026-02-20,Kolding Busterminal,15:50:00,15:50:00,Kolding Busterminal,157426240
2026-02-20,Kolding Busterminal,15:47:00,15:50:00,Vejle Trafikcenter,157425139
2026-02-20,Kolding Busterminal,15:52:00,15:52:00,Kolding Busterminal,157431781
2026-02-20,Mazantigade v Kolding Busterminal,15:55:00,15:55:00,Sønder Stenderup,157428950
2026-02-20,Mazantigade v Kolding Busterminal,16:00:00,16:00:00,Knud Hansens Vej (Kolding),157429868
2026-02-20,Kolding Busterminal,16:00:00,16:00:00,Nordager v Vejlevej (Kolding),157425028
2026-02-20,Kolding Busterminal,16:00:00,16:00:00,Vamdrup St. (bus),157428905
2026-02-20,Mazantigade v Kolding Busterminal,15:59:00,16:01:00,Albuen 40 (Kolding),157427760
2026-02-20,Mazantigade v Kolding Busterminal,16:01:00,16:01:00,Drejensvej v Agerøvej (Kolding),157430870
2026-02-20,Kolding Busterminal,16:01:00,16:01:00,Kolding Busterminal,157426819
2026-02-20,Mazantigade v Kolding Busterminal,16:02:00,16:02:00,Nørregyde v Julivænget (Kolding),157429681
2026-02-20,Mazantigade v Kolding Busterminal,16:03:00,16:03:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430943
2026-02-20,Kolding Busterminal,16:03:00,16:03:00,Kolding Busterminal,157425249
2026-02-20,Mazantigade v Kolding Busterminal,16:02:00,16:04:00,Højhusene (Kolding),157427697
2026-02-20,Kolding Busterminal,16:05:00,16:05:00,Haderslev Busstation,157426204
2026-02-20,Kolding Busterminal,16:07:00,16:07:00,Kolding Busterminal,157425154
2026-02-20,Mazantigade v Kolding Busterminal,16:09:00,16:09:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430111
2026-02-20,Kolding Busterminal,16:09:00,16:09:00,Kolding,157428127
2026-02-20,Kolding Busterminal,16:09:00,16:09:00,Vejle Trafikcenter,157425135
2026-02-20,Kolding Busterminal,16:10:00,16:10:00,Knud Hansens Vej (Kolding),157431853
2026-02-20,Kolding Busterminal,16:08:00,16:10:00,Sønderborg,157433014
2026-02-20,Mazantigade v Kolding Busterminal,16:10:00,16:10:00,Munkevænget v Munkevængets Skole,157430228
2026-02-20,Kolding Busterminal,16:10:00,16:10:00,Jels Busstation,157426793
2026-02-20,Kolding Busterminal,16:11:00,16:11:00,Kolding Busterminal,157425166
2026-02-20,Kolding Busterminal,16:12:00,16:12:00,Kolding Busterminal,157425003
2026-02-20,Mazantigade v Kolding Busterminal,16:15:00,16:15:00,Knud Hansens Vej (Kolding),157429864
2026-02-20,Mazantigade v Kolding Busterminal,16:14:00,16:16:00,Albuen 40 (Kolding),157427773
2026-02-20,Mazantigade v Kolding Busterminal,16:17:00,16:17:00,Nørregyde v Julivænget (Kolding),157429687
2026-02-20,Mazantigade v Kolding Busterminal,16:17:00,16:19:00,Højhusene (Kolding),157427702
2026-02-20,Kolding Busterminal,16:19:00,16:19:00,Kolding Busterminal,157428939
2026-02-20,Kolding Busterminal,16:20:00,16:20:00,Middelfart Station (Middelfart Kommune),157425254
2026-02-20,Kolding Busterminal,16:20:00,16:20:00,Kolding Busterminal,157425166
2026-02-20,Kolding Busterminal,16:17:00,16:20:00,Vejle Trafikcenter,157425135
2026-02-20,Kolding Busterminal,16:22:00,16:22:00,Kolding Busterminal,157431816
2026-02-20,Kolding Busterminal,16:25:00,16:25:00,Sønder Stenderup,157428958
2026-02-20,Kolding Busterminal,16:26:00,16:26:00,Billund Lufthavn / Billund Airport (bus),157426865
2026-02-20,Mazantigade v Kolding Busterminal,16:30:00,16:30:00,Knud Hansens Vej (Kolding),157429866
2026-02-20,Kolding Busterminal,16:30:00,16:30:00,Nordager v Vejlevej (Kolding),157425030
2026-02-20,Kolding Busterminal,16:30:00,16:30:00,Ødsted,157428122
2026-02-20,Mazantigade v Kolding Busterminal,16:29:00,16:31:00,Albuen 40 (Kolding),157427766
2026-02-20,Kolding Busterminal,16:31:00,16:31:00,Kolding Busterminal,157429008
2026-02-20,Mazantigade v Kolding Busterminal,16:31:00,16:31:00,Drejensvej v Agerøvej (Kolding),157430864
2026-02-20,Kolding Busterminal,16:31:00,16:31:00,Kolding Busterminal,157426927
2026-02-20,Mazantigade v Kolding Busterminal,16:32:00,16:32:00,Nørregyde v Julivænget (Kolding),157429684
2026-02-20,Mazantigade v Kolding Busterminal,16:33:00,16:33:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430944
2026-02-20,Mazantigade v Kolding Busterminal,16:32:00,16:34:00,Højhusene (Kolding),157427711
2026-02-20,Mazantigade v Kolding Busterminal,16:35:00,16:35:00,Sønder Stenderup,157428958
2026-02-20,Kolding Busterminal,16:36:00,16:36:00,Vejen Rutebilstation,157426937
2026-02-20,Kolding Busterminal,16:37:00,16:37:00,Kolding Busterminal,157425157
2026-02-20,Mazantigade v Kolding Busterminal,16:39:00,16:39:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430106
2026-02-20,Kolding Busterminal,16:39:00,16:39:00,Vejle Trafikcenter,157425137
2026-02-20,Kolding Busterminal,16:40:00,16:40:00,"Hejlsminde, Havnevej v Lystbådehavn",157429026
2026-02-20,Kolding Busterminal,16:40:00,16:40:00,Knud Hansens Vej (Kolding),157431845
2026-02-20,Mazantigade v Kolding Busterminal,16:40:00,16:40:00,Munkevænget v Munkevængets Skole,157430221
2026-02-20,Kolding Busterminal,16:42:00,16:42:00,Kolding Busterminal,157425006
2026-02-20,Kolding Busterminal,16:44:00,16:44:00,Kolding Busterminal,157426251
2026-02-20,Mazantigade v Kolding Busterminal,16:45:00,16:45:00,Knud Hansens Vej (Kolding),157429863
2026-02-20,Mazantigade v Kolding Busterminal,16:46:00,16:46:00,Nørregyde v Julivænget (Kolding),157429742
2026-02-20,Mazantigade v Kolding Busterminal,16:44:00,16:46:00,Albuen 40 (Kolding),157427778
2026-02-20,Mazantigade v Kolding Busterminal,16:47:00,16:49:00,Højhusene (Kolding),157427701
2026-02-20,Kolding Busterminal,16:47:00,16:49:00,Vejle,157432984
2026-02-20,Kolding Busterminal,16:49:00,16:49:00,Kolding Busterminal,157428931
2026-02-20,Kolding Busterminal,16:47:00,16:50:00,Vejle Trafikcenter,157425137
2026-02-20,Kolding Busterminal,16:52:00,16:52:00,Kolding Busterminal,157431766
2026-02-20,Kolding Busterminal,16:52:00,16:52:00,Kolding Busterminal,157426787
2026-02-20,Kolding Busterminal,16:57:00,16:57:00,Kolding Busterminal,157428900
2026-02-20,Kolding Busterminal,16:59:00,16:59:00,Kolding Busterminal,157425251
2026-02-20,Mazantigade v Kolding Busterminal,17:00:00,17:00:00,Knud Hansens Vej (Kolding),157429795
2026-02-20,Mazantigade v Kolding Busterminal,16:58:00,17:00:00,Albuen 40 (Kolding),157427819
2026-02-20,Mazantigade v Kolding Busterminal,17:00:00,17:00:00,Drejensvej v Agerøvej (Kolding),157430782
2026-02-20,Mazantigade v Kolding Busterminal,17:01:00,17:01:00,Nørregyde v Julivænget (Kolding),157429711
2026-02-20,Kolding Busterminal,17:01:00,17:01:00,Kolding Busterminal,157426820
2026-02-20,Mazantigade v Kolding Busterminal,17:02:00,17:02:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430904
2026-02-20,Mazantigade v Kolding Busterminal,17:01:00,17:03:00,Højhusene (Kolding),157427652
2026-02-20,Kolding Busterminal,17:05:00,17:05:00,Haderslev Busstation,157426211
2026-02-20,Kolding Busterminal,17:05:00,17:05:00,Kolding Busterminal,157425161
2026-02-20,Mazantigade v Kolding Busterminal,17:08:00,17:08:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430159
2026-02-20,Kolding Busterminal,17:08:00,17:08:00,Vejle Trafikcenter,157425152
2026-02-20,Mazantigade v Kolding Busterminal,17:09:00,17:09:00,Munkevænget v Munkevængets Skole,157430195
2026-02-20,Kolding Busterminal,17:09:00,17:09:00,Kolding,157428126
2026-02-20,Kolding Busterminal,17:10:00,17:10:00,Knud Hansens Vej (Kolding),157431829
2026-02-20,Kolding Busterminal,17:08:00,17:10:00,Sønderborg,157433022
2026-02-20,Kolding Busterminal,17:10:00,17:10:00,Jels Busstation,157426794
2026-02-20,Kolding Busterminal,17:11:00,17:11:00,Kolding Busterminal,157425015
2026-02-20,Mazantigade v Kolding Busterminal,17:15:00,17:15:00,Knud Hansens Vej (Kolding),157429782
2026-02-20,Mazantigade v Kolding Busterminal,17:13:00,17:15:00,Albuen 40 (Kolding),157427830
2026-02-20,Mazantigade v Kolding Busterminal,17:16:00,17:16:00,Nørregyde v Julivænget (Kolding),157429699
2026-02-20,Mazantigade v Kolding Busterminal,17:16:00,17:18:00,Højhusene (Kolding),157427667
2026-02-20,Kolding Busterminal,17:15:00,17:20:00,Vejle Trafikcenter,157425152
2026-02-20,Kolding Busterminal,17:22:00,17:22:00,Kolding Busterminal,157431796
2026-02-20,Mazantigade v Kolding Busterminal,17:26:00,17:28:00,Albuen 40 (Kolding),157427797
2026-02-20,Kolding Busterminal,17:29:00,17:29:00,Kolding Busterminal,157428928
2026-02-20,Mazantigade v Kolding Busterminal,17:30:00,17:30:00,Knud Hansens Vej (Kolding),157429785
2026-02-20,Kolding Busterminal,17:30:00,17:30:00,Nordager v Vejlevej (Kolding),157425022
2026-02-20,Mazantigade v Kolding Busterminal,17:30:00,17:30:00,Drejensvej v Agerøvej (Kolding),157430793
2026-02-20,Kolding Busterminal,17:30:00,17:30:00,Ødsted,157428118
2026-02-20,Kolding Busterminal,17:30:00,17:30:00,Billund Lufthavn / Billund Airport (bus),157426847
2026-02-20,Mazantigade v Kolding Busterminal,17:31:00,17:31:00,Nørregyde v Julivænget (Kolding),157429715
2026-02-20,Mazantigade v Kolding Busterminal,17:32:00,17:32:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430909
2026-02-20,Mazantigade v Kolding Busterminal,17:31:00,17:33:00,Højhusene (Kolding),157427656
2026-02-20,Kolding Busterminal,17:35:00,17:35:00,Sønder Stenderup,157428952
2026-02-20,Mazantigade v Kolding Busterminal,17:38:00,17:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430141
2026-02-20,Kolding Busterminal,17:38:00,17:38:00,Kolding Busterminal,157425174
2026-02-20,Mazantigade v Kolding Busterminal,17:39:00,17:39:00,Munkevænget v Munkevængets Skole,157430198
2026-02-20,Kolding Busterminal,17:40:00,17:40:00,Knud Hansens Vej (Kolding),157431854
2026-02-20,Mazantigade v Kolding Busterminal,17:41:00,17:43:00,Albuen 40 (Kolding),157427829
2026-02-20,Kolding Busterminal,17:44:00,17:44:00,Kolding Busterminal,157426256
2026-02-20,Mazantigade v Kolding Busterminal,17:45:00,17:45:00,Knud Hansens Vej (Kolding),157429770
2026-02-20,Mazantigade v Kolding Busterminal,17:45:00,17:45:00,Sønder Stenderup,157428952
2026-02-20,Mazantigade v Kolding Busterminal,17:46:00,17:46:00,Nørregyde v Julivænget (Kolding),157429696
2026-02-20,Kolding Busterminal,17:46:00,17:46:00,Kolding Busterminal,157429011
2026-02-20,Mazantigade v Kolding Busterminal,17:46:00,17:48:00,Højhusene (Kolding),157427669
2026-02-20,Kolding Busterminal,17:48:00,17:48:00,Kolding Busterminal,157426841
2026-02-20,Kolding Busterminal,17:47:00,17:49:00,Vejle,157432978
2026-02-20,Kolding Busterminal,17:52:00,17:52:00,Kolding Busterminal,157431763
2026-02-20,Kolding Busterminal,17:55:00,17:55:00,"Hejlsminde, Havnevej v Lystbådehavn",157429023
2026-02-20,Mazantigade v Kolding Busterminal,17:56:00,17:58:00,Albuen 40 (Kolding),157427837
2026-02-20,Mazantigade v Kolding Busterminal,18:00:00,18:00:00,Knud Hansens Vej (Kolding),157429775
2026-02-20,Mazantigade v Kolding Busterminal,18:01:00,18:01:00,Nørregyde v Julivænget (Kolding),157429748
2026-02-20,Mazantigade v Kolding Busterminal,18:02:00,18:02:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430901
2026-02-20,Kolding Busterminal,18:05:00,18:05:00,Haderslev Busstation,157426212
2026-02-20,Kolding Busterminal,18:08:00,18:08:00,Kolding Busterminal,157425180
2026-02-20,Mazantigade v Kolding Busterminal,18:09:00,18:09:00,Munkevænget v Munkevængets Skole,157430192
2026-02-20,Kolding Busterminal,18:09:00,18:09:00,Kolding,157428125
2026-02-20,Kolding Busterminal,18:10:00,18:10:00,Knud Hansens Vej (Kolding),157431860
2026-02-20,Kolding Busterminal,18:08:00,18:10:00,Haderslev,157433029
2026-02-20,Kolding Busterminal,18:10:00,18:10:00,Vejle Trafikcenter,157425149
2026-02-20,Kolding Busterminal,18:11:00,18:11:00,Kolding Busterminal,157425008
2026-02-20,Mazantigade v Kolding Busterminal,18:13:00,18:13:00,Knud Hansens Vej (Kolding),157429861
2026-02-20,Mazantigade v Kolding Busterminal,18:18:00,18:18:00,Nørregyde v Julivænget (Kolding),157429728
2026-02-20,Kolding Busterminal,18:16:00,18:18:00,Vejle Trafikcenter,157425149
2026-02-20,Kolding Busterminal,18:22:00,18:22:00,Kolding Busterminal,157431779
2026-02-20,Mazantigade v Kolding Busterminal,18:24:00,18:26:00,Albuen 40 (Kolding),157427726
2026-02-20,Mazantigade v Kolding Busterminal,18:29:00,18:29:00,Drejensvej v Agerøvej (Kolding),157430754
2026-02-20,Kolding Busterminal,18:30:00,18:30:00,Egtved,157426860
2026-02-20,Mazantigade v Kolding Busterminal,18:30:00,18:32:00,Højhusene (Kolding),157427609
2026-02-20,Mazantigade v Kolding Busterminal,18:38:00,18:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430149
2026-02-20,Kolding Busterminal,18:39:00,18:39:00,Kolding Busterminal,157428945
2026-02-20,Mazantigade v Kolding Busterminal,18:41:00,18:41:00,Nørregyde v Julivænget (Kolding),157429648
2026-02-20,Kolding Busterminal,18:42:00,18:42:00,Kolding Busterminal,157426238
2026-02-20,Mazantigade v Kolding Busterminal,18:43:00,18:43:00,Knud Hansens Vej (Kolding),157429831
2026-02-20,Kolding Busterminal,18:45:00,18:45:00,Sønder Stenderup,157428959
2026-02-20,Kolding Busterminal,18:48:00,18:48:00,Kolding Busterminal,157426836
2026-02-20,Kolding Busterminal,18:52:00,18:52:00,Kolding Busterminal,157431810
2026-02-20,Mazantigade v Kolding Busterminal,18:55:00,18:55:00,Sønder Stenderup,157428959
2026-02-20,Mazantigade v Kolding Busterminal,18:54:00,18:56:00,Albuen 40 (Kolding),157427718
2026-02-20,Mazantigade v Kolding Busterminal,18:57:00,18:57:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430923
2026-02-20,Kolding Busterminal,18:58:00,18:58:00,Kolding Busterminal,157425192
2026-02-20,Kolding Busterminal,19:00:00,19:00:00,Vejle Trafikcenter,157425142
2026-02-20,Kolding Busterminal,19:01:00,19:01:00,Kolding Busterminal,157429007
2026-02-20,Mazantigade v Kolding Busterminal,19:00:00,19:02:00,Højhusene (Kolding),157427591
2026-02-20,Kolding Busterminal,19:05:00,19:05:00,Haderslev Busstation,157426213
2026-02-20,Mazantigade v Kolding Busterminal,19:08:00,19:08:00,Munkevænget v Munkevængets Skole,157430174
2026-02-20,Kolding Busterminal,19:10:00,19:10:00,Knud Hansens Vej (Kolding),157431838
2026-02-20,Kolding Busterminal,19:08:00,19:10:00,Sønderborg,157433020
2026-02-20,Kolding Busterminal,19:06:00,19:10:00,Vejle Trafikcenter,157425142
2026-02-20,Mazantigade v Kolding Busterminal,19:11:00,19:11:00,Nørregyde v Julivænget (Kolding),157429652
2026-02-20,Mazantigade v Kolding Busterminal,19:13:00,19:13:00,Knud Hansens Vej (Kolding),157429853
2026-02-20,Mazantigade v Kolding Busterminal,19:24:00,19:26:00,Albuen 40 (Kolding),157427729
2026-02-20,Mazantigade v Kolding Busterminal,19:29:00,19:29:00,Drejensvej v Agerøvej (Kolding),157430752
2026-02-20,Mazantigade v Kolding Busterminal,19:30:00,19:32:00,Højhusene (Kolding),157427632
2026-02-20,Mazantigade v Kolding Busterminal,19:37:00,19:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430122
2026-02-20,Mazantigade v Kolding Busterminal,19:41:00,19:41:00,Nørregyde v Julivænget (Kolding),157429642
2026-02-20,Mazantigade v Kolding Busterminal,19:43:00,19:43:00,Knud Hansens Vej (Kolding),157429833
2026-02-20,Kolding Busterminal,19:47:00,19:49:00,Vejle,157432977
2026-02-20,Kolding Busterminal,19:49:00,19:49:00,Kolding Busterminal,157428940
2026-02-20,Kolding Busterminal,19:50:00,19:50:00,Vejle,157428114
2026-02-20,Kolding Busterminal,19:51:00,19:51:00,Kolding Busterminal,157426266
2026-02-20,Kolding Busterminal,19:52:00,19:52:00,Kolding Busterminal,157431767
2026-02-20,Kolding Busterminal,19:55:00,19:55:00,Sønder Stenderup,157428957
2026-02-20,Mazantigade v Kolding Busterminal,19:54:00,19:56:00,Albuen 40 (Kolding),157427743
2026-02-20,Mazantigade v Kolding Busterminal,19:57:00,19:57:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430932
2026-02-20,Kolding Busterminal,19:58:00,19:58:00,Kolding Busterminal,157425182
2026-02-20,Kolding Busterminal,20:00:00,20:00:00,Billund Lufthavn / Billund Airport (bus),157426851
2026-02-20,Kolding Busterminal,20:00:00,20:00:00,Vejle Trafikcenter,157425147
2026-02-20,Mazantigade v Kolding Busterminal,20:00:00,20:02:00,Højhusene (Kolding),157427629
2026-02-20,Mazantigade v Kolding Busterminal,20:05:00,20:05:00,Sønder Stenderup,157428957
2026-02-20,Kolding Busterminal,20:05:00,20:05:00,Haderslev Busstation,157426195
2026-02-20,Mazantigade v Kolding Busterminal,20:08:00,20:08:00,Munkevænget v Munkevængets Skole,157430180
